room_number,reviewer,review_content,review_rating,review_date
50634,쌈빡한문화평론가,"숙소에 들어가는순간 탁 트인 바다전망으로 방아 더 넓어보이고, 깨끗한 청결상태라 더욱 기분좋은 하루를 보내고왔네요~~ 연인, 가족, 친구들끼리 올때마다 다른 느낌으로 즐겁게 보낼수있을거같아요! 친절한 직원분들까지 최고입니다!! 이번에 흑백사진관 패키지로 단락에서 촬영도 진행했는데, 처음 찍어보는거에 서툴었지만 친절한 사장님의 안내에 감동. 인화된 완성된 사진보고 또 감동ㅠㅠ 여러분 무조건 사진패키지 진행해서 인생사진 만드세요~~ 리솜에서 보내게되어 더 특별했던 생일 🤍 감사합니다~~",9.0,15일 전
50634,kemi,여태 다닌 리조트중 청결도 최고네요 직원들이 모두 하나같이 친절하세요 직원 분들 모두 마주칠때마다 인사해주시고 지내는 시간동안 기분이 좋았습니다 패키지로 사진도 찍었는데 즐거웠네요 많은분들이 사진찍으러와서 정신이 없었는데도 설명도 잘해주시고.. 15분동안 촬영인데 아이들이 말을 듣지않아 시간이 후딱가고 엉망진창이었지만 그것도 추억이되겠지요. 한장한장 셔터를 마구 누르는게 답인듯해요 ㅋㅋㅋㅋㅋㅋ 정성스럽게 찍다보면 시간이 너무 후딱가요 다음에 방문하게되면 또 촬영하고 싶어요,9.3,23일 전
50634,만덕산낚시꾼,위치가 상당히 좋음 걸어서 몇분이면 명소에 갈 수 있어서 좋았고 코로나로 4인실에서 2인실로 옮겼어요.ㅎㅎ 조식도 편하게 먹을 수 있었고 화장실도 넓어서 좋았습니다!!! 추천해요.,10.0,17일 전
50636,bchomme,24시 운영이라서 너무 좋았고 조식은 이용하지않았지만 식당이 너무 깔끔하고 넓어서 저녁에 맥주사와서 한잔하기 정말 좋았어요! 그리고 사장님도 정말 친절하셨구요! 수건도 그냥 주셔도되는데 하나하나 다 개서 주셔서 너무 감사했어요 객실은 깔끔했고 와이파이도 잘 터져서 좋았어요 화장실도 널찍해서 좋았습니다,9.0,3개월 전
50636,박현쭌,👍👍👍👍👍,9.0,6개월 전
50636,구부렁한유니콘,"캐리어 보관도 잘해주시고, 숙소 청결상태가 아주 만족스러웠습니다. 다만 객실내에 물이 없는게 아쉬웠지만 잘 쉬다 갑니다.",10.0,9개월 전
50636,뽑뽀뽀,4인실 예약하였으나 2인실로 방을업그레이드 해주셔서 기분좋게 여행하고갑니다^^,8.6,10개월 전
50636,39여기,기대를 안하고 갔었는데 생각보다 너무 좋아서 놀랬어요 사진보다 더 깨끗하고 특히 직원 이모님이 너무 잘챙겨주셔서 뭔가 친척집에 온것처럼 편히 쉬고 왔습니다. 재방문 의사 200%구요. 이모님 보러 또 가려구요. 그정도로 친절하게 잘 대해주세요. 고맙습니다.,6.0,2개월 전
50647,바람풍등,"1. 2주전에 예약하고 방문했는데, 갑자기 방문당일의 숙박비는 돈이 더 든다고 추가 금액 요구(어플에 가격을 다르게 설정 못해놨었다는 이유 언급) 2. 예약 내역(어플내역) 보여드렸는데, 본인은 그런 예약 내역 받은적 없다고 계속 예약 내역 부인 3. 오늘 방문한 사람들(현장예약, 어플예약) 모두 추가금액을 주고 들어갔다면서 장부를 보여주는데, 10명도 안되는 사람들 들어갔는데 방 하나밖에 안남았다고 언급 4. 20000원 더 요구하다가 결국 5000원 더 결제하고 입실함",7.6,1개월 전
50647,델리첼시,사장님 비교적 친절 하십니다^^ 아주 오래된 건물인 듯 하네요ㅠㅠ 엘레베이터 없더라구요ㅠㅠ 배낭메고 크로스가방 메고 캐리어 들고 계단을 많이도 올라갔네요ㅠㅠㅠㅠㅠ,9.9,1개월 전
50647,나유나유나,"이번에도 무난하게 잘 이용했어요 근데 가성비,접근성은 다 괜찮은데 충전기를 기종별로 다 따로받아야하고 너무 건조하더라구요ㅜㅜ왜인지는 모르겠는데 그날따라 심하게 건조했어여ㅜㅜㅜㅜ이거만빼면 좋습니당ㅠ!!",10.0,1개월 전
50647,자유돌이,시설은 낙후됐지만 하룻밤 묵기에 이용하는데는 괜찮았네요,10.0,1개월 전
50647,슬늘,"가족과 함께 갔는데, 가족들의 만족도가 그리 높지 않네요.",10.0,1년 전
50650,덕산서원진달래,다시는 오고 싶지 않은 곳,9.6,1년 전
50650,분홍사막,너무 깔끔하고 좋았습니다!!,8.7,2년 전
50650,음악적인숯,"시설은 깨끗하고 괜찮습니다. 사장님이 친절하시고, 위치가 불국사 근처라 동네가 조용하고 공기가 맑아요.",8.6,2년 전
50650,위생적인대화,저녁 늦게 가서 전화로 문의 드렸는데 친절하게 알려주셔서 감사햇어요~,10.0,2년 전
50650,JeonMW,작년에도 왔었고 올해도 왔습니다. 종화동 해양공원에서 걸어서 15분? 그렇게 멀지 않고 싼 가격에 친구랑 자기 좋아요. 사진 찍을 곳도 있구요. 건물이 좀 오래된 것 같긴하지만.. 주인분들도 친절하시고 좋아요,6.0,5개월 전
50654,,위치가 괜찮았어요! 주차가 약간 아쉬운거빼곤 만족스러워요😆,10.0,6개월 전
50656,어리버링,서비스도 좋고 방도 좋고 친절하셨어요!! 여기 추천드려요!,9.4,1년 전
50656,여기어때회원1508440600,사장님이 불친절해요,10.0,1년 전
50656,러뷰러븀,상당히 접근성이 좋아요 역에서도 포차거리에서도 택시 4000원 이내로 오구요. 무엇보다 방이 진짜 깨끗하고 인상적이예요 ㅎㅎ,10.0,1년 전
50656,밍밍밍닝,,9.3,
50656,뀨규갸갸,제주도 이용할때 처음 머물렀는데 너무 좋았어요!,9.3,3개월 전
50657,초잉초잉,너무 친절하시고~~숙소도 너무 예뻐요! 옛날에 좋은기억이 있어서 또 예약한건데 이번에도 역시나 좋았어요~~~,9.6,5개월 전
50657,아파죽는모양,방문하는 날 비가 내리고 안개가 잔뜩 껴서 습한 날씨였어요ㅠㅠ 저희가 4시쯤 방문하니 사장님께서 나오셔서 안내해주셨구 미리 저희방에 에어컨 제습기능 켜두셔서 습한건 느끼지 못했네요^^ 생각했던 것보다 깔끔하고 예쁜 인테리어에 들어가자마자 와~ 했어요ㅎㅎㅎㅎ 잠 푹 잘자구 퇴실하실때두 나와서 인사까지 해주셨어요^^,8.0,8개월 전
50657,마라도맥스,감사합니다 더 쾌적하고 친절한 숙소가 되도록 노력하겠습니다,10.0,7개월 전
50657,쪠쪠야,방이 깔끔하고 귀여웠어요~~!!잘 놀다 갑니다,10.0,1년 전
50657,선바위대리,일단 월정리에서 가까워서 좋았구요 무엇보다 침대가 푹신해서 너무 좋았어요ㅎㅎㅎ,8.0,5개월 전
50658,팡폰,시설 깔끔하고 좋았지만 풀밭이 주위에 있어서 벌레가 많았어요 ㅠㅠ 그래도 옆에 바로 편의점도 있고 월정리도 가까워서 좋았습니다!,8.4,6개월 전
50658,너와나만,사장님을 뵙지는 못했지만 문자에서 친절함이 엄청 느껴지고요! 입실시간보다 1시간 일찍 들어가도 되는지 물어봤는데 된다고 하셔서 너무 감사했어요! 시설이 너무 깔끔해서 부모님도 너무 흡족해 하셨고요 주변이 너무 조용해서 잠도 잘 왔어요 부모님이 다음에 또 이용하자고 하시네요!,10.0,7개월 전
50658,루다시스템,저만 알고싶은 숙소에요....ㅎ 이정도 가격에 이정도 집이라니! 너무너무 좋아요ㅠㅠㅠ!!!!!다음에 놀러올때 또 오고싶어요ㅎㅎ너무깔끔해...♡,9.0,1년 전
50658,Cookie77,사장님 사모님 모두 친절하시고 편하게 쉬다갔어여,10.0,1년 전
50658,허탈한변호사,사장님 친절 하세요,7.3,10일 전
50660,게저분한대역,좋아요 가성비 갑이예요,8.5,19일 전
50660,20190913,너와나만님 안녕하세요. 행복은 거창한 준비나 계획이 필요치는 않은 것 같아요. 일상 속의 소소한 기쁨과 감사함.그런 작은 것들이 모여 일상의 행복이 되는 것 같아요. 오시는 모든 분들이 행복한 곳이 되었으면 좋겠습니다. 늘 행복하세요~^^,10.0,16일 전
50660,동대문북극여우,이 가격에 이정도면 훌륭합니다,10.0,21일 전
50660,말캉말캉한삼겹살,루다시스템님 안녕하세요. 길모퉁이를 돌다 문득 마주치는 찻집의 따스한 온기처럼 익숙하고 편안한 쉼터가 되도록 노력하겠습니다. 오늘 하루도 행복하게 지내셨는지요? 늘 행복하고 건강하세요^^,10.0,16일 전
50660,아롱다롱한사령술사,ㅇ갑자기 무안으로 가게 될 일이 생겨서 급하게 찾아 예약한곳인데 생각보다 너무 만족했습니다 전체적으로 시설 다 깔끔하구요 갖추어져있는 물품들도 좋았어요 드라이기 크고 고데기도 있더라구요 방 넓고 침대 사이즈도 좋았습니다 환기시키느라 창문을 열어놓아서 추웠는데 침대에 전기매트 깔려있어서 따뜻하게 잘 잤습니다,10.0,11일 전
50661,뽀빠이투어1,6개월전 첫방문후 두번째 방문. 역시나 친절하셨던 사장님^^ 눈이 많이 내리고 추웠는데 눈까지 치우시고 고생이 많으시네요. 무안가면 이곳 강력추천 하고 있습니다. 실내온도 적당하게 건조하지 않고 잘 잤습니다. 침대가 약간 딱딱하긴 하지만 가성비 최고입니다. 사장님 새해 복 많이 받으시구 더욱더 번창하세요.,9.5,1개월 전
50661,듬직한슈퍼컴퓨터,"20190913님 안녕하세요. 얼굴이 화끈거릴 정도의 치하의 말씀과 칭찬에 세상을 얻는 기분입니다. 항상 여유있는 삶을 누리시며, 주위에 복을 나눠주고 사시는 인품과, 인자한 성품의 소유자이실 것 같습니다. 이 자체만으로도 성공한 삶의 인품과 여유가 느껴지고, 부럽기만 할 뿐 입니다. 저희 역시 항상 본분을 지키도록 노력하며, 고객님의 삶을 본받도록 하며 살고 싶습니다. 전례없는 추운 겨울에 건강 유의하시고, 항상 감사드립니다.",8.0,1개월 전
50661,진홍색갑옷,멀리서 왓어요 신축건물이라 이뻣고 안에도 깔끔하고 조앗어요 특히 직원분 넘나 친절친절 주변에 편의점 없어요 가시는 분들은 필요물품 미리 사가시면 편할꺼같아요 침대 밑 불빛도 아늑하니 꿀잠자고 갑니당~~,10.0,1개월 전
50661,땡땡한이반,"동대문북극여우님 안녕하세요. 따뜻한 고객님의 마음이 느껴지는 글에 깊은 감사함을 느낍니다. 항상 건강 유의하시고, 바라시는 소망 이루시길 바랍니다.",10.0,1개월 전
50661,조지아수작,"항상 새벽에 입실하는 손님 입니당^^ 여기 여자사장님, 남자사장님 정말 친절 합니다. 룸 컨디션두 가격대비 정말 좋아용 ㅎ 단 가끔 욕실쪽에서 냄새가 날때가 있습니당 암튼 제가 선호하는 호텔입니당^^♥",10.0,3일 전
50663,빛나는봄,방음이 안좋아서 옆방 소변 누는소리가 asmr로 강타함. 그거 빼고는 다 좋았습니다.,9.1,13일 전
50663,육아연,조용하고 깨끗해요 편히쉬다가갑니다,10.0,1개월 전
50663,잔혹한아귀,너무너무너무좋앙ㅇㅇㅇ,3.6,3개월 전
50663,담예지,깨끗하고 설비가 잘 되어 있어 불편하지 않아쑈ㅡㅂ니다,4.6,3개월 전
50663,의왕자객,월미도는 그렇게 넓진 않아서 숙소와 디스코팡팡 멀지 않았아요. 오히려 살짝 떨어져 있어서 더 조용하고 좋았어요. 건물내 주차는 제한적이지만 앞 공터에 전용 주차공간 널널합니다. 라디에이터도 따뜻하고 바닥 난방도 충분했어요. 세면대가 욕실 밖에 있어서 저는 더 편했어요.한명이 화장실 사용중엔 손씻기 불편했거든요. 강아지들도 너무 귀여운데 특히 마리의 큰 덩치에 좀 깜짝 놀랐지만 하는짓은 애기같아요. 자기가 쬐끄만걸로 알고 애교부리며 안기려고 할 수 있으니 조심하세요^^좀 많이 무거워요ㅋㅋㅋㅋㅋ 객실은 좀 아쉬운면은 있었지만 가성비로 보면 이만한 곳 없거요. 조식으로 토스트와 커피 완전 만족했습니다. 커피 정말 맛있어요. 재방문 의사 있습니다!,7.3,4일 전
50667,특수한지하철,"빛나는봄님 안녕하세요. 저희 스텔라마리스호텔을 찾아주셔서 너무 감사드립니다. 일목요연하고 깔끔한 문장력을 덤으로 남겨주신 후기 감탄을 하며 잘 읽었습니다ㅎㅎ 말씀해주신 것처럼 옥내 주차는 1층 로비의 주차공간은 총 10대의 차량을 주차할 수 있는 공간이 구비되어 있으며, 호텔 정면의 옥외주차장은 30대 정도의 차량을 보유할 수 있는 넉넉한 주차공간으로 마련되어 있으니 도보는 물론 차량방문도 제한없이 손님들을 맞이하고 있으니 언제든 부담없이 찾아주세요^^ 서비스이긴 하지만 믹스커피 혹은 아무 곳에서나 파는 저렴한 원두의 커피를 제공하는 것은 저희 호텔의 이미지 역시 저렴해 진다고 여겨 이제는 원두커피의 메카가 된 강릉에서 커피맛으로 유명한 업체로부터 고급원두를 공급받아 최상의 퀄리티로 제공하고자 노력하고 있습니다^^ 저희 마리가 이번달로 2살을 갓 넘겼네요~^^ 완전 애기에요~~ㅎㅎ 오히려 포리가 더 큰 엉아랍니다~! 재방문 해주신다면 언제라도 이전과 같은 최선의 모습으로 맞이할 것을 약속드리겠습니다. 감사합니다.",8.3,2일 전
50667,미국함정,얼떨결에 인천으로 또 다시 놀러가게 되었고 숙소를 찾던중 가격이 저렴해서 결제를 하게 되었고 실제로 방문하니 사장님도 너무나 좋으신분이고 메리?도 너무 귀엽고 시설도 깨끗하고 너무 좋았어요ㅎㅎ 조식도 준비 해주셨는데 제가 게을러서 먹지를 못했네요ㅎㅎ 한가지 좀 아쉬었던 점은 화장실 샤워기 물이 너무 쫄쫄쫄 나와서 씻는데 불편했던거 빼고는 모든게 다 만족이였습니다! 기회가 된다면 또 예약하고 싶어요!,7.3,25일 전
50667,미국함정,육아연님 안녕하세요. 저희 스텔라마리스 호텔을 찾아주셔서 너무 감사드립니다. 말씀해주신 상수도 설비는 상반기에 보수를 하려고 합니다. 물의 양이 평소 댁이나 씻으시는 정도의 수압보다 약하셨나 보네요..^^... 저희 마리도 육아연님과 일행분께서 예뻐하고 좋아해 주셔서 많이 좋았을 거에요 분명히 ㅎㅎ 다음에 또 들러주실땐 포리도 예뻐해주세요~~! 오늘 내일 다시 찾아온 한파로 많이 춥고 고생스러우실텐데 모쪼록 몸조리 잘 하시고 건강하세요!! 감사합니다.,4.0,24일 전
50667,이로운북극곰,네번째 월미도방문. 여기숙소만 네번째 이용해요. 주인분들 친절하시고 직원분들도 친절하시고. 객실도 깨끗해요. 다만..수압이 약해서 샤워할때 시간이 좀 더 오래걸린다는?ㅎ 다음에 또 올게요~ 마리.포리 잘있어🙂🙂,10.0,26일 전
